"Unnamed","name","frameTime","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0-2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0-H1-H2_sma3nz_amean","logRelF0-H1-H2_sma3nz_stddevNorm","logRelF0-H1-A3_sma3nz_amean","logRelF0-H1-A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0-500_sma3nz_amean","slopeV0-500_sma3nz_stddevNorm","slopeV500-1500_sma3nz_amean","slopeV500-1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0-500_sma3nz_amean","slopeUV500-1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp","ID","story_type","condition","trial","country","feature_set"
"189","'unknown'",0,37.27077,0.08519655,35.27878,36.23296,38.4463,3.167519,25.43369,24.43035,18.70948,21.29034,0.7621105,0.6384674,0.3745575,0.6496675,1.194688,0.8201309,6.047949,2.854996,6.020883,3.131397,0.3492565,0.7446533,29.31346,0.4991772,0.7987849,22.1539,11.31985,1.613112,-20.39219,-0.8229867,0.01227168,1.369576,0.9005899,0.7187476,10.19573,0.3429641,5.993432,1.280779,25.88242,0.4739822,695.7892,0.3536471,1425.267,0.2072326,-44.97364,-1.528271,1723.966,0.1396376,1029.236,0.2967636,-46.94209,-1.266888,2859.893,0.09103608,1110.242,0.4633068,-55.22375,-1.011646,-16.51234,-0.6205103,29.11894,0.4145958,0.07744788,0.4003954,-0.01724939,-0.7852421,0.3660178,0.6673774,31.05333,0.4095434,-0.04193214,-436.6745,11.82995,1.552055,-21.50797,-0.8168298,-12.86242,23.26866,0.07398417,-0.0005856381,0.2756219,3.252033,1.923077,0.4385714,0.4902894,0.06142857,0.0348173,-18.99721,"112A",NA,"triangles","3","dk","egemap"
"190","'unknown'",0,36.83676,0.06909984,35.65762,36.59195,37.68776,2.03014,197.0701,295.0638,383.5605,643.366,0.5254356,0.8961757,0.07669751,0.4392421,0.8852296,0.8085321,8.053606,6.484988,5.287482,4.782269,0.2614929,1.26727,19.99343,0.9082839,3.316372,5.001817,18.6838,0.8400569,-17.88031,-1.040682,0.01599002,0.8814836,1.112988,0.6765434,9.14116,0.3852205,10.16283,1.174307,23.90693,0.5698557,665.5578,0.3319474,1363.27,0.1654917,-95.9795,-0.9316095,1780.02,0.1213104,997.7205,0.3867978,-91.99473,-0.8972756,2832.051,0.08722647,1074.512,0.4549707,-93.97931,-0.8638809,-17.28027,-0.6364908,26.12957,0.5676542,0.07271934,0.3978548,-0.02213861,-0.7036726,0.3458476,0.9913839,27.54059,0.4665427,3.803587,4.545413,22.1957,0.7461792,-24.4764,-0.794053,-3.390771,12.01719,0.03717495,0.01190988,0.1224152,2.136182,1.478495,0.4145454,0.4540597,0.2208333,0.2683424,-21.78192,"112A",NA,"triangles","4","dk","egemap"
"191","'unknown'",0,36.51439,0.09241488,35.11924,36.51622,37.46671,2.347469,411.8823,650.3425,16.58671,19.3254,0.7105676,0.8000253,0.1505809,0.6207131,1.154079,1.003498,10.43383,7.776091,7.295614,4.312093,0.3267632,0.8991002,25.63883,0.773899,1.286251,13.14869,14.37368,1.217228,-13.38143,-1.322477,0.01489929,1.236359,1.06061,0.6119577,9.3367,0.4280234,7.815356,1.167936,27.4283,0.4840606,657.4581,0.3460388,1399.085,0.1861119,-69.93593,-1.207684,1722.243,0.1318166,1030.772,0.3239607,-68.47977,-1.095845,2834.449,0.08842318,1015.071,0.4248145,-74.24403,-0.9663886,-16.81334,-0.7469639,28.08079,0.5571989,0.07237426,0.399215,-0.02095107,-0.7523568,0.3952463,0.7222602,31.0731,0.5479747,1.697435,10.67616,15.5352,1.22155,-17.62847,-0.9617584,-1.986487,12.38302,0.02182928,0.01058492,0.1261601,2.915682,1.425178,0.5166667,0.3337664,0.1973333,0.2911693,-19.86361,"112A",NA,"triangles","5","dk","egemap"
"192","'unknown'",0,35.76283,0.05819917,34.55511,35.57979,37.19335,2.638241,159.342,450.6902,58.06593,136.8428,0.5001686,0.9424471,0.07950859,0.3843333,0.823662,0.7441534,9.803463,7.899669,5.809789,4.092084,0.2488036,1.164843,29.9318,0.4822277,2.084905,7.853842,16.09615,1.17152,-11.12063,-1.336158,0.01873261,1.467344,1.126615,0.6324238,9.14515,0.3689693,7.604237,1.393117,26.67936,0.5334993,667.697,0.339385,1403.239,0.1815908,-71.61784,-1.171632,1752.411,0.132758,1028.802,0.3600979,-73.76936,-1.035924,2822.844,0.1034471,1046.963,0.3699433,-78.68191,-0.9342298,-17.43709,-0.5662364,29.1216,0.4613872,0.07266463,0.3688743,-0.02016182,-0.7158203,0.3118285,0.8833854,34.12797,0.3716202,2.007881,8.710682,18.131,1.159745,-14.53144,-1.028427,-9.510693,19.82335,0.04103526,0.006708575,0.08408284,2.41773,1.48248,0.4809091,0.3577316,0.2217647,0.2559465,-22.29419,"112A",NA,"triangles","6","dk","egemap"
"193","'unknown'",0,35.19967,0.05417075,33.75772,34.84957,36.83885,3.081127,11.25166,6.01299,17.55288,6.433491,0.4284621,0.8529064,0.05167693,0.3454281,0.7539456,0.7022687,4.71699,2.293343,4.031905,1.54831,0.2050199,1.472409,26.78026,0.4467666,-0.2845596,-64.40031,13.87421,1.211518,-13.78649,-1.280894,0.01481386,1.468477,0.9279008,0.6444169,9.600066,0.3358151,0.359682,24.92529,20.18985,0.7083798,651.9727,0.3440835,1405.296,0.1696385,-84.53085,-1.073533,1710.457,0.1372774,1124.533,0.3441181,-86.61978,-0.9896401,2722.671,0.1286186,1092.847,0.4321862,-90.67236,-0.9089691,-15.31768,-0.6601633,26.52126,0.4456045,0.06241943,0.3939547,-0.0227133,-0.5950258,0.2364326,1.047127,32.34066,0.2864911,-2.577721,-7.27359,15.4829,1.197665,-21.05888,-0.8061754,-8.777489,18.91857,0.02546562,0.007680505,0.1194546,2.227172,1.126126,0.556,0.4345388,0.2583333,0.3146117,-22.69341,"112A",NA,"triangles","7","dk","egemap"
"194","'unknown'",0,35.82263,0.0720102,34.58724,35.7084,36.79751,2.210266,260.1679,430.6105,25.01011,37.64129,0.6048117,0.8293403,0.1149711,0.4976162,1.02742,0.9124492,9.435764,7.655146,5.735917,3.375368,0.2819321,0.9998097,27.73499,0.6950206,4.657801,3.533939,10.79662,1.555876,-14.98648,-1.164811,0.01536641,1.510648,1.040873,0.7233779,9.836413,0.3502751,6.479079,1.397213,32.11567,0.4564631,692.746,0.299785,1391.358,0.1753958,-72.03699,-1.195047,1754.955,0.1337166,1062.396,0.3260162,-77.11446,-1.009194,2900.916,0.09041806,984.8877,0.4220628,-83.93867,-0.8731914,-18.55778,-0.5859648,31.39968,0.4536478,0.07265887,0.3805503,-0.0216363,-0.7628874,0.3480886,0.7508988,34.88323,0.4162544,4.863832,3.400261,10.35975,1.76557,-19.57176,-0.880312,-4.555393,14.67644,0.02938233,0.008000541,0.1225843,2.579133,1.566171,0.443,0.372882,0.1842105,0.2587992,-20.22751,"112A",NA,"triangles","8","dk","egemap"
"195","'unknown'",0,36.23016,0.07394093,34.55909,36.50434,38.30616,3.74707,100.3812,80.88785,313.7622,665.2882,0.4096269,1.267396,0.05294606,0.1785034,0.720561,0.6676149,7.994037,6.423495,3.675946,5.050419,0.1733305,1.50656,22.36658,0.6619632,-2.644638,-6.213776,17.06638,0.9866461,-14.53982,-1.2114,0.01891761,0.8923061,1.160047,0.60206,8.148972,0.4514969,8.88545,1.198084,23.36892,0.599169,677.1459,0.3390337,1337.51,0.1584204,-112.5032,-0.8130616,1786.621,0.1218313,1028.203,0.4300431,-110.4615,-0.7781387,2789.25,0.1069182,995.8629,0.3374756,-111.2462,-0.7673657,-16.1732,-0.5746508,24.83684,0.4996373,0.07428755,0.3762948,-0.0252626,-0.6254196,0.3015763,0.9600649,32.47659,0.3013489,-3.398399,-5.930696,23.34936,0.8079696,-23.53163,-0.6204926,-3.894668,12.22347,0.0278104,0.009938948,0.03913404,1.124859,1.470588,0.3423077,0.3680124,0.3433333,0.5730668,-23.64448,"112A",NA,"triangles","9","dk","egemap"
"196","'unknown'",0,39.61665,0.08442089,37.48449,39.77233,41.85947,4.374985,181.3562,214.7166,35.41416,56.83005,0.4804285,1.112368,0.04319854,0.3407846,0.7964271,0.7532285,6.414603,5.113867,3.778789,2.373629,0.2961173,1.298075,24.42817,0.5481824,-4.065244,-4.837214,10.01001,1.719677,-4.895476,-3.042427,0.02167185,0.9675646,1.249823,0.6373636,9.712424,0.4047575,6.965494,1.730775,19.46875,0.6852984,860.6998,0.2020882,1351.863,0.1784574,-109.6349,-0.7828165,1877.683,0.1146693,1143.13,0.3873708,-106.4031,-0.7778679,2919.214,0.08009939,1044.831,0.3026226,-109.553,-0.7257133,-19.19724,-0.6691675,31.02413,0.4354686,0.05493385,0.5341699,-0.01070648,-1.476451,0.4615204,0.8923119,33.11525,0.2406022,-5.494915,-4.060976,10.60852,1.995306,-10.09675,-1.634259,-6.593905,17.04722,0.03151922,0.02024257,0.08949284,1.605288,1.519468,0.35875,0.398605,0.3430769,0.5737244,-20.87883,"113A",NA,"triangles","1","dk","egemap"
"197","'unknown'",0,41.98921,0.09473079,39.01099,40.39766,45.96326,6.952263,32.39482,22.21087,24.77472,8.438875,0.6784483,1.129626,0.02793285,0.4497335,1.270346,1.242413,11.32237,7.368015,7.671943,3.882224,0.489029,1.293693,19.61705,0.5824684,-7.399637,-2.492433,12.41106,1.130002,-15.16225,-1.207143,0.02384375,0.7718002,1.266873,0.565205,9.010496,0.3788164,13.02584,0.7387608,17.93878,0.5505002,807.1226,0.2673139,1301.576,0.1785534,-128.7464,-0.6665303,1880.485,0.1066206,957.2786,0.3152285,-120.8511,-0.6992494,2876.51,0.08569495,970.307,0.2999074,-121.8544,-0.6840359,-14.24743,-0.7263049,21.98639,0.4955975,0.08354536,0.3382529,-0.02058735,-0.8041759,0.9009331,0.7301551,25.87508,0.4413436,-14.42226,-1.553556,13.44656,1.166185,-27.32441,-0.5159286,-7.5849,15.69903,0.03264751,0.01310887,0.1446502,1.980198,1.880531,0.2341176,0.1523563,0.2616667,0.6974577,-18.5192,"113A",NA,"triangles","10","dk","egemap"
"198","'unknown'",0,41.89656,0.09584099,39.01995,41.53231,44.87174,5.851788,46.79845,54.50463,42.2012,40.37934,0.5134555,1.432367,0.02539541,0.05738387,1.076826,1.05143,11.8241,10.93532,6.836253,4.527858,0.3344417,1.660839,16.97133,0.6403886,-3.440263,-4.552508,5.288777,2.41818,-9.428825,-1.80668,0.03094595,1.069324,1.305628,0.5745016,8.497025,0.4957013,8.891819,1.176961,16.34808,0.7670491,852.2942,0.2199442,1326.959,0.1971227,-141.9829,-0.5846213,1880.902,0.1079248,991.9063,0.3833314,-137.154,-0.6003023,2902.158,0.08379269,985.3469,0.3624245,-138.3892,-0.5836308,-14.5735,-0.7781971,23.99975,0.5733179,0.08302473,0.3308048,-0.01757836,-0.9881541,0.7939926,0.7904299,25.34101,0.4750288,-10.03136,-1.99884,7.527368,2.32883,-23.73773,-0.7013038,-5.659804,14.61337,0.03507866,0.01833234,0.0695732,1.254663,1.154891,0.3082353,0.2550833,0.65,1.110907,-19.92711,"113A",NA,"triangles","2","dk","egemap"
"199","'unknown'",0,44.8733,0.1157173,41.72353,44.84318,49.01994,7.296406,254.5771,580.8625,50.06778,50.74605,0.4075125,1.613627,0.0266552,0.04765164,0.8196909,0.7930357,11.10466,7.958061,6.027139,4.778708,0.2790956,1.827588,14.7254,0.7603154,-5.639006,-3.075126,3.815123,3.356018,-8.604317,-1.893007,0.02866449,0.983409,1.341446,0.5864033,9.375268,0.443222,7.924176,1.1926,15.76882,0.6887519,922.7402,0.17972,1250.93,0.2105301,-155.9449,-0.4903031,1938.624,0.08821196,1009.557,0.2980915,-151.4454,-0.5086465,2950.282,0.0739903,1008.95,0.283429,-152.966,-0.4877546,-14.14999,-0.8086404,23.73346,0.5282823,0.09574836,0.3389926,-0.01088355,-1.354352,0.8389041,0.7061514,25.31499,0.3620473,-18.72471,-1.148141,2.489829,6.831239,-25.24802,-0.6037576,-4.774602,13.3969,0.03873658,0.02008604,0.05812227,1.090093,1.156069,0.2352778,0.2620166,0.6444117,1.314736,-20.66277,"113A",NA,"triangles","3","dk","egemap"
"200","'unknown'",0,46.93671,0.07748345,42.86753,46.76627,50.88905,8.021526,25.09177,10.29919,29.57627,9.106386,0.5836765,0.9703904,0.03592517,0.4287776,1.099158,1.063233,14.66335,7.562804,9.059099,5.310004,0.5145289,1.151156,23.23234,0.3991551,-2.488475,-7.611517,-1.58817,-7.599972,-18.45237,-0.8414766,0.04159273,1.161504,1.332054,0.5210644,10.33397,0.2656963,13.2856,0.6188997,17.53798,0.4863048,910.3815,0.2318228,1453.654,0.1903465,-120.1951,-0.6884345,1911.614,0.1048441,1100.494,0.2713029,-111.1846,-0.7284514,2986.682,0.1018378,1023.623,0.2790714,-114.5243,-0.6784148,-19.44448,-0.5327914,29.3105,0.4280666,0.1031104,0.2363549,-0.02540115,-0.7424783,0.8186541,0.6739288,27.83703,0.2826854,-11.02223,-1.761772,-1.558176,-9.868942,-24.79546,-0.5501054,-13.96847,24.33606,0.0761902,0.003570396,0.2005093,2.793296,2.873563,0.176,0.1840217,0.152,0.2190342,-18.1601,"113A",NA,"triangles","4","dk","egemap"
"201","'unknown'",0,44.08701,0.125833,39.34471,43.73016,48.14971,8.805,64.80897,60.26736,59.82867,87.25454,0.5507401,1.418821,0.02822248,0.06779093,1.1273,1.099077,10.40278,9.451769,6.448821,4.312371,0.3547245,1.643559,15.97816,0.7402399,-5.746154,-3.060624,0.09866489,168.2156,-11.88163,-1.479103,0.02663303,1.312698,1.222374,0.691445,9.704679,0.5311778,9.655512,1.133288,18.52502,0.708632,870.3342,0.2223249,1272.043,0.2522224,-143.3912,-0.582934,1896.867,0.1079057,1045.972,0.2948295,-138.1968,-0.5973805,2918.173,0.08642077,1004.912,0.3854797,-140.0532,-0.570294,-13.72897,-0.9148037,25.62056,0.5326218,0.08868547,0.3459211,-0.01296954,-1.380189,0.8241981,0.7763182,24.36852,0.4514636,-14.40556,-1.503223,-2.004995,-10.78117,-26.21036,-0.6314121,-5.013481,14.49908,0.03865374,0.01677974,0.09265785,1.028063,1.335931,0.258125,0.3006081,0.575641,0.9068847,-19.2366,"113A",NA,"triangles","5","dk","egemap"
"202","'unknown'",0,41.77911,0.1216502,38.62937,40.40363,44.28019,5.650822,83.34652,114.7167,396.5874,824.7865,0.3646482,1.73366,0.02492677,0.02879599,0.647189,0.6222622,10.75632,5.779026,7.06749,4.057367,0.2279235,1.938199,16.69367,0.5767245,-1.221541,-12.14178,3.841978,3.184459,-7.334523,-2.054725,0.02844016,2.26908,1.207822,0.6625179,10.06507,0.34227,10.53845,0.8500807,18.03999,0.6445835,865.8003,0.2447515,1318.148,0.2052833,-160.7136,-0.4567949,1878.201,0.1157587,1056.78,0.310674,-153.5621,-0.4965889,2915.784,0.08731133,1015.537,0.324057,-154.5546,-0.4816726,-15.64112,-0.7265123,25.48249,0.4955932,0.06927836,0.3950742,-0.01340463,-1.363309,0.7416502,0.7083114,26.19093,0.3896511,-10.50452,-2.065478,9.144013,2.027787,-21.43259,-0.8787538,-6.78878,15.67701,0.03533172,0.01627472,0.0354199,0.9391589,0.8592472,0.307619,0.289941,0.8745,1.822198,-21.1864,"113A",NA,"triangles","6","dk","egemap"
"203","'unknown'",0,42.80967,0.09677701,39.07478,42.15913,46.66604,7.591263,134.0339,234.9795,36.6883,33.38027,0.4873167,1.54469,0.02711316,0.05441537,1.012583,0.9854695,11.71296,7.669278,7.576432,5.461536,0.3219397,1.728379,16.6719,0.6503612,-4.870488,-3.07636,3.720522,3.566711,-13.67952,-1.400587,0.02331363,0.9403808,1.240707,0.5837246,9.423427,0.3901462,11.95181,0.8802925,19.04659,0.7455809,799.6279,0.2463623,1343.047,0.1866979,-154.8008,-0.5031402,1854.629,0.1223734,1014.701,0.3530011,-147.8263,-0.5347577,2862.789,0.08640035,1022.719,0.3569406,-148.6612,-0.5235164,-14.73431,-0.6692214,24.48107,0.5339779,0.08867323,0.3061683,-0.02175829,-0.7030066,0.9110066,0.6632183,25.3986,0.4684182,-12.55128,-1.573317,4.539365,4.086558,-34.34676,-0.5117658,-5.488149,13.97773,0.03248911,0.01356687,0.06453174,1.117976,0.9723041,0.3036363,0.3109401,0.7490323,1.79584,-19.57871,"113A",NA,"triangles","7","dk","egemap"
"204","'unknown'",0,40.80163,0.06754594,38.78713,39.47906,44.59068,5.803551,32.57273,30.0437,23.78204,13.46412,0.5566571,1.286442,0.03511641,0.2680602,0.8920383,0.8569219,11.7434,8.446795,5.755222,3.506324,0.3061405,1.387432,17.92715,0.8254874,-9.324821,-1.751485,8.66314,1.445501,-13.61126,-1.142251,0.01869743,1.20525,1.146427,0.5521833,9.679164,0.3534165,9.863995,0.9264778,23.48215,0.4295563,770.6078,0.1830765,1348.127,0.1409678,-114.9812,-0.812596,1838.139,0.09603617,934.9143,0.2471811,-114.6668,-0.7723758,2898.332,0.06615297,943.1091,0.3952288,-117.3885,-0.730002,-15.98017,-0.6374662,23.9998,0.4739132,0.08460659,0.2476448,-0.02765528,-0.6053081,0.5915068,0.7397173,29.74537,0.3435656,-13.23833,-1.558687,3.659789,3.742341,-26.05606,-0.4530286,-1.273793,8.448092,0.03225292,0.01945067,0.04683158,1.705757,0.862069,0.55,0.4951262,0.47,0.6623595,-20.3095,"113A",NA,"triangles","8","dk","egemap"
"205","'unknown'",0,40.08091,0.08497584,38.34482,40.17645,42.12526,3.780441,261.044,397.459,165.8509,366.3214,0.4032811,1.536564,0.02572894,0.04078515,0.7609274,0.7351985,8.36612,6.18055,5.836508,4.161718,0.2362996,1.775353,18.60634,0.6267518,-0.3388253,-44.14133,4.652546,2.576248,-5.705595,-2.880951,0.02192874,1.614459,1.123286,0.6194712,9.458977,0.4235032,7.438822,1.547334,20.56572,0.6612037,787.7245,0.2553006,1364.155,0.180463,-151.1589,-0.5332452,1817.161,0.1165734,1045.857,0.3419829,-144.8278,-0.5611694,2858.698,0.08167729,1008.491,0.352144,-146.8084,-0.5333119,-16.02123,-0.6987821,26.86616,0.4779618,0.07228248,0.4085801,-0.01937768,-0.8464156,0.6489307,0.7689223,27.79261,0.4459813,-7.783765,-2.532725,4.321556,4.038522,-20.36813,-0.8517662,-8.581882,18.13759,0.02732476,0.01730533,0.04576191,1.196745,0.9596929,0.3205,0.269805,0.7368421,1.217971,-21.01823,"113A",NA,"triangles","9","dk","egemap"
"206","'unknown'",0,35.17393,0.1115672,34.91809,35.96609,36.95681,2.038723,223.4279,265.0186,22.65911,12.56571,0.5624946,0.7896844,0.1135979,0.4368516,1.035573,0.9219748,9.461296,5.67545,4.599638,1.885188,0.5630913,1.033648,30.79662,0.5310876,15.67274,1.079134,6.05693,1.719312,-12.69501,-0.8116526,0.02766852,0.6093324,1.232376,0.3722717,6.843203,0.3981278,7.99261,1.484414,37.0575,0.3619937,777.6079,0.2961281,1480.848,0.1838124,-102.3282,-0.8294944,1817.131,0.1170226,1222.855,0.2562127,-104.1004,-0.7517803,2981.161,0.05375156,971.5554,0.2187745,-110.3155,-0.662662,-25.59525,-0.3112379,38.45866,0.3150765,0.06519632,0.2848269,-0.02989645,-0.5496774,0.8931956,0.6234515,33.88563,0.510453,24.5279,0.4274476,4.543792,1.876542,-10.25439,-1.068396,-14.2978,26.24592,0.06596855,-0.003193525,0.1666452,3.669725,1.923077,0.295,0.275,0.1333333,0.08576453,-16.96226,"115A",NA,"triangles","1","dk","egemap"
"207","'unknown'",0,38.36173,0.07667153,36.76059,38.20284,40.31755,3.556961,340.5258,695.1135,107.2992,314.8717,0.6428483,0.8463557,0.09368968,0.5509757,1.13784,1.04415,9.960961,5.563837,6.035946,3.574067,0.5143101,1.051839,35.24408,0.457399,4.228759,3.482893,-2.186169,-7.870228,-18.48336,-0.7264859,0.02335368,1.216725,1.270979,0.5847077,9.070139,0.3660238,11.00942,0.9625106,41.93127,0.2931305,735.9871,0.2249443,1395.147,0.1443775,-82.95683,-1.06416,1798.812,0.1234498,1163.829,0.2498682,-88.58687,-0.8739493,2973.142,0.06615341,1003.352,0.3126611,-96.6949,-0.7393202,-22.83319,-0.367105,39.10117,0.2706751,0.07796279,0.2470012,-0.03332448,-0.4789072,0.7272839,0.7352836,42.3438,0.2668167,4.650199,3.16397,-7.63444,-2.102851,-22.8638,-0.5335588,-10.997,20.61909,0.05164798,0.005621954,0.09234694,2.492716,1.718547,0.3781132,0.3798463,0.2283333,0.3547159,-16.95865,"115A",NA,"triangles","10","dk","egemap"
"208","'unknown'",0,36.82466,0.05963827,36.05803,36.91468,38.03763,1.979599,90.75616,156.9883,22.06879,28.48229,0.6438003,0.8586283,0.08012745,0.5553855,1.188288,1.108161,8.953264,6.723196,6.598136,4.113399,0.5042899,1.071655,31.36893,0.5365114,10.72461,1.392522,5.706108,2.68803,-19.93826,-0.6892861,0.0214551,0.9567435,1.118783,0.6153619,9.799804,0.3238604,11.44561,0.8371458,39.70097,0.3354052,773.8076,0.2070025,1380.455,0.1550739,-88.57755,-0.9627854,1874.648,0.1060095,1175.279,0.2730915,-98.47512,-0.7508038,3016.266,0.05736304,963.3591,0.3697648,-102.3467,-0.6938967,-24.90449,-0.3503062,39.6766,0.2906596,0.06982668,0.268314,-0.03335004,-0.5439651,0.7379681,0.7245938,39.29634,0.3288025,16.3573,0.7567708,2.828582,5.34153,-23.12077,-0.616766,-7.977456,17.28628,0.05078613,0.005757763,0.09233958,2.516882,2.03202,0.3057576,0.2417741,0.1813333,0.2354957,-15.42218,"115A",NA,"triangles","2","dk","egemap"
"209","'unknown'",0,37.71276,0.06175665,36.71924,37.51899,38.65853,1.939293,215.9224,429.1653,57.72054,87.03824,0.4938017,0.8122885,0.07012131,0.4524218,0.8341198,0.7639985,8.431793,4.446881,4.167117,2.50482,0.3793615,1.003686,30.41074,0.564995,6.593561,2.514968,4.461022,3.664727,-18.59438,-0.7882079,0.02441394,0.9633259,1.251018,0.558929,8.989692,0.3872528,11.85602,0.7881195,39.11596,0.3480491,781.3022,0.1825867,1384.018,0.157309,-97.51189,-0.8985965,1902.926,0.09742585,1168.676,0.2480084,-104.9549,-0.7354112,3017.163,0.05460291,1003.344,0.3088606,-109.3214,-0.6737139,-24.5827,-0.3275238,39.06432,0.2968837,0.07623117,0.2879112,-0.03568017,-0.4521341,0.5504371,0.6219754,39.44543,0.331214,12.58778,1.033586,0.6913931,26.10424,-22.49369,-0.6434821,-8.515647,17.73049,0.05140717,0.008098047,0.1265139,3.037121,1.925255,0.2976471,0.3085551,0.2442857,0.3435469,-19.78694,"115A",NA,"triangles","3","dk","egemap"
"210","'unknown'",0,36.82558,0.03483689,35.23211,37.14785,38.01694,2.784824,14.20856,3.328623,13.77411,5.35207,0.6346731,0.8165016,0.1264904,0.5137504,1.272038,1.145547,8.620975,7.47294,5.021562,1.764013,0.4753765,0.961437,34.31953,0.4087661,6.514307,2.791273,2.846881,3.41008,-8.070508,-1.727724,0.01815749,0.9616894,1.047166,0.5491162,9.850831,0.3843176,10.81958,0.6629837,36.99225,0.3470402,827.4402,0.1721749,1384.326,0.1894103,-90.88447,-0.9301044,1881.516,0.0869715,1119.825,0.2466718,-96.49707,-0.7985124,3027.854,0.05953654,995.8306,0.3122228,-102.4122,-0.7092941,-24.53496,-0.4169752,36.51057,0.2923613,0.0673928,0.2156092,-0.03211471,-0.5229566,0.7425836,0.5242758,37.72375,0.3808837,13.27918,1.043972,4.266499,2.319309,-9.654161,-1.618108,-10.09862,24.24736,0.04772515,0.0007071767,0.05023766,3.773585,1.298701,0.48,0.46,0.1766667,0.09392668,-15.18419,"115A",NA,"triangles","4","dk","egemap"
"211","'unknown'",0,37.53658,0.1029993,34.7311,37.02543,42.88885,8.157753,175.0085,134.8931,50.3891,57.87504,0.7201649,0.7533058,0.1313855,0.6459436,1.308705,1.17732,11.82157,4.352271,4.837135,3.854918,0.5764081,0.872013,31.50662,0.3520519,5.219648,3.137363,12.95157,0.8434007,-15.35317,-1.016414,0.02571093,1.412798,1.292144,0.7058694,9.287691,0.2941071,14.48533,0.4595889,32.42207,0.3049706,742.2054,0.2384328,1327.988,0.1622868,-97.64627,-0.8894286,1861.359,0.1144028,1020.871,0.2446502,-102.4026,-0.7607476,2910.486,0.06266095,811.5128,0.3162051,-103.9913,-0.7370073,-23.38753,-0.2703087,33.28395,0.2517643,0.06683692,0.254593,-0.03191733,-0.4296234,0.8677373,0.4972143,36.10458,0.2372932,8.318151,1.967095,11.99339,1.087754,-21.95399,-0.6434632,-12.82955,23.01706,0.04799328,0.002142212,0.2129819,3.773585,3.267974,0.172,0.1330263,0.145,0.1882153,-16.11504,"115A",NA,"triangles","5","dk","egemap"
